,img,player,position,height,weight,college,draft_yr,pick,drafted_by,all_nba,all_star,yrs,games,games_started,tot_min_played,tot_pts,tot_trb,tot_ast,fg_pct,fg3_pct,ft_pct,min_pg,pts_pg,trb_pg,ast_pg,fg_pg,fga_pg,fg3_pg,fg3a_pg,efg_pct,ft_pg,fta_pg,orb_pg,drb_pg,steals_pg,blocks_pg,tov_pg,pf_pg,win_share,ws_per_game,bpm,vorp,attend_college,inches,pounds,pos_num,player_comp
1206,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Scott Burrell,SF, 6-7,218lb,UConn,1993,20,CHH,0,0,8,383,122,7592,2647,1332,527,0.418,0.373,0.723,19.8,6.9,3.5,1.4,2.5,6.1,0.9,2.4,0.491,1.0,1.3,1.0,2.4,0.9,0.5,0.9,2.3,16.4,0.10400000000000001,1.2,6.1,1,79,218,3,Devean George
1207,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,James Robinson,PG, 6-2,180lb,Alabama,1993,21,POR,0,0,7,381,51,6935,2882,660,715,0.39399999999999996,0.348,0.6659999999999999,18.2,7.6,1.7,1.9,2.8,7.0,1.0,3.0,0.47,1.0,1.5,0.5,1.2,0.5,0.2,1.3,1.7,5.8,0.04,-2.7,-1.2,1,74,180,1,Tony Delk
1208,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/millsch01.jpg,Chris Mills,SF, 6-6,215lb,Arizona,1993,22,CLE,0,0,10,568,328,17282,6357,2808,1063,0.43200000000000005,0.35100000000000003,0.8170000000000001,30.4,11.2,4.9,1.9,4.2,9.8,0.8,2.2,0.47100000000000003,2.0,2.4,1.4,3.6,0.7,0.4,1.3,2.7,37.7,0.105,0.0,8.8,1,78,215,3,Terry Mills
1209,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/johnser02.jpg,Ervin Johnson,C, 6-11,245lb,University of New Orleans,1993,23,SEA,0,0,13,845,452,16989,3473,5148,387,0.505,0.2,0.605,20.1,4.1,6.1,0.5,1.6,3.3,0.0,0.0,0.506,0.8,1.3,2.0,4.1,0.6,1.3,0.9,2.9,37.8,0.107,0.0,8.7,1,83,245,5,Kelvin Cato
1210,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/cassesa01.jpg,Sam Cassell,PG, 6-3,185lb,Florida State,1993,24,HOU,1,1,15,993,690,29812,15635,3221,5939,0.45399999999999996,0.331,0.861,30.0,15.7,3.2,6.0,5.7,12.6,0.7,2.0,0.48,3.6,4.2,0.6,2.6,1.1,0.2,2.4,2.8,87.5,0.141,1.4,25.4,1,75,185,1,Joe Dumars
1211,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Corie Blount,PF, 6-9,240lb,Cincinnati,1993,25,CHI,0,0,11,644,77,9925,2287,2690,460,0.47100000000000003,0.115,0.5870000000000001,15.4,3.6,4.2,0.7,1.5,3.2,0.0,0.0,0.47100000000000003,0.6,1.0,1.7,2.5,0.5,0.4,0.8,2.1,18.2,0.08800000000000001,-1.0,2.4,1,81,240,4,Mark Bryant
1212,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Geert Hammink,C, 7-0,262lb,LSU,1993,26,ORL,0,0,3,8,0,27,14,7,2,0.4,0.0,0.667,3.4,1.8,0.9,0.3,0.5,1.3,0.0,0.0,0.4,0.8,1.1,0.4,0.5,0.0,0.0,0.3,0.5,0.1,0.08900000000000001,-8.4,0.0,1,84,262,5,Rich King
1213,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Malcolm Mackey,C, 6-9,248lb,Georgia Tech,1993,27,PHO,0,0,1,22,0,69,32,24,1,0.37799999999999995,0.0,0.5,3.1,1.5,1.1,0.0,0.6,1.7,0.0,0.1,0.37799999999999995,0.2,0.4,0.5,0.5,0.0,0.1,0.1,0.4,0.1,0.036000000000000004,-10.7,-0.2,1,81,248,5,Les Jepsen
1214,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/harrilu01.jpg,Lucious Harris,SG, 6-5,190lb,Cal State Long Beach,1993,28,DAL,0,0,12,800,145,15701,5784,1864,1130,0.426,0.348,0.79,19.6,7.2,2.3,1.4,2.7,6.4,0.5,1.4,0.465,1.2,1.6,0.7,1.6,0.7,0.1,0.7,1.3,28.7,0.08800000000000001,-1.9,0.5,1,77,190,2,Shannon Brown
1215,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Evers Burns,PF, 6-8,260lb,Maryland,1993,31,SAC,0,0,1,23,0,143,56,30,9,0.4,0.0,0.522,6.2,2.4,1.3,0.4,1.0,2.4,0.0,0.0,0.4,0.5,1.0,0.6,0.7,0.3,0.1,0.3,1.4,0.1,0.02,-4.8,-0.1,1,80,260,4,Robert Werdann
1216,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Alphonso Ford,PG, 6-1,190lb,Mississippi Valley State University,1993,32,PHI,0,0,2,11,0,114,35,20,10,0.308,0.1,0.5,10.4,3.2,1.8,0.9,1.5,4.7,0.1,0.9,0.317,0.2,0.4,0.7,1.1,0.3,0.0,0.8,0.6,-0.4,-0.153,-9.9,-0.2,1,73,190,1,Roy Marble
1217,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Eric Riley,C, 7-0,245lb,Michigan,1993,33,DAL,0,0,5,186,41,1844,574,479,60,0.456,0.0,0.7040000000000001,9.9,3.1,2.6,0.3,1.2,2.6,0.0,0.0,0.456,0.7,1.1,1.0,1.6,0.3,0.7,0.7,1.6,2.5,0.066,-3.0,-0.5,1,84,245,5,Mike Smrek
1218,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Darnell Mee,SG, 6-5,175lb,Western Kentucky,1993,34,GSW,0,0,2,40,0,293,76,36,18,0.312,0.222,0.444,7.3,1.9,0.9,0.5,0.7,2.3,0.2,0.7,0.344,0.3,0.7,0.4,0.5,0.4,0.3,0.5,0.9,-0.1,-0.02,-3.6,-0.1,1,77,175,2,Donnie Boyce
1219,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Ed Stokes,C, 7-0,264lb,Arizona,1993,35,MIA,0,0,1,4,0,17,3,4,1,0.33299999999999996,0.0,0.5,4.3,0.8,1.0,0.3,0.3,0.8,0.0,0.0,0.33299999999999996,0.3,0.5,0.3,0.8,0.3,0.5,0.5,1.0,0.0,-0.077,-5.4,0.0,1,84,264,5,Ruben Boumtje-Boumtje
1220,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/vanexni01.jpg,Nick Van Exel,PG, 6-1,170lb,Cincinnati,1993,37,LAL,0,1,13,880,670,28969,12658,2545,5777,0.405,0.35700000000000004,0.794,32.9,14.4,2.9,6.6,5.3,13.0,1.7,4.9,0.47100000000000003,2.1,2.7,0.4,2.5,0.8,0.1,2.1,1.6,55.9,0.09300000000000001,-0.4,11.4,1,73,170,1,Damon Stoudamire
1221,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Rich Manning,PF, 6-11,253lb,Washington,1993,40,ATL,0,0,2,55,2,512,182,94,10,0.415,0.4,0.643,9.3,3.3,1.7,0.2,1.5,3.5,0.0,0.1,0.42100000000000004,0.3,0.5,0.6,1.1,0.1,0.1,0.4,1.2,-0.3,-0.027999999999999997,-10.0,-1.0,1,83,253,4,Dan Langhi
1222,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Adonis Jordan,PG, 5-11,170lb,Kansas,1993,42,SEA,0,0,2,10,0,97,21,6,22,0.29600000000000004,0.25,0.5,9.7,2.1,0.6,2.2,0.8,2.7,0.3,1.2,0.35200000000000004,0.2,0.4,0.3,0.3,0.3,0.1,0.8,0.6,0.0,-0.015,-7.7,-0.1,1,71,170,1,Lionel Chalmers
1223,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Josh Grant,PF, 6-9,223lb,Utah,1993,43,DEN,0,0,1,53,0,382,157,89,24,0.40399999999999997,0.27899999999999997,0.759,7.2,3.0,1.7,0.5,1.1,2.8,0.3,1.2,0.462,0.4,0.5,0.5,1.2,0.3,0.2,0.6,1.2,0.5,0.06,-2.8,-0.1,1,81,223,4,Brian Evans
1224,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/russebr01.jpg,Bryon Russell,SF, 6-7,225lb,Cal State Long Beach,1993,45,UTA,0,0,13,841,392,19805,6663,2914,1085,0.431,0.369,0.75,23.5,7.9,3.5,1.3,2.7,6.3,0.8,2.2,0.496,1.7,2.3,0.9,2.6,1.0,0.2,1.0,2.4,47.4,0.115,1.7,18.5,1,79,225,3,Bobby Simmons
1225,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Chris Whitney,PG, 6-0,168lb,Clemson,1993,47,SAS,0,0,11,579,165,10052,3738,815,1613,0.395,0.361,0.875,17.4,6.5,1.4,2.8,2.1,5.4,1.0,2.6,0.483,1.3,1.4,0.2,1.2,0.6,0.1,1.1,1.7,21.2,0.10099999999999999,-1.2,2.0,1,72,168,1,Brent Price
1226,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Kevin Thompson,C, 6-11,260lb,NC State,1993,48,POR,0,0,1,14,0,58,13,13,3,0.429,0.0,0.5,4.1,0.9,0.9,0.2,0.4,1.0,0.0,0.1,0.429,0.1,0.1,0.5,0.4,0.0,0.1,0.4,0.8,0.0,-0.016,-5.6,-0.1,1,83,260,5,Gary Leonard
1227,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Mike Peplowski,C, 6-10,270lb,Michigan State,1993,52,SAC,0,0,3,68,19,705,194,176,26,0.556,0.0,0.531,10.4,2.9,2.6,0.4,1.2,2.2,0.0,0.0,0.556,0.4,0.7,0.8,1.8,0.3,0.4,0.6,2.2,1.0,0.067,-2.9,-0.2,1,82,270,5,John Thomas
1228,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/onealsh01.jpg,Shaquille O'Neal,C, 7-1,325lb,LSU,1992,1,ORL,14,15,19,1207,1197,41918,28596,13099,3026,0.5820000000000001,0.045,0.527,34.7,23.7,10.9,2.5,9.4,16.1,0.0,0.0,0.5820000000000001,4.9,9.3,3.5,7.4,0.6,2.3,2.7,3.4,181.7,0.20800000000000002,5.0,74.0,1,85,325,5,Tim Duncan
1229,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/mournal01.jpg,Alonzo Mourning,C, 6-10,240lb,Georgetown,1992,2,CHH,2,7,15,838,686,25975,14311,7137,946,0.527,0.247,0.6920000000000001,31.0,17.1,8.5,1.1,6.1,11.6,0.0,0.1,0.529,4.8,7.0,2.6,5.9,0.5,2.8,2.6,3.4,89.7,0.166,1.7,24.0,1,82,240,5,Patrick Ewing Sr.
1230,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/laettch01.jpg,Christian Laettner,PF, 6-11,235lb,Duke,1992,3,MIN,0,1,13,868,692,25760,11121,5806,2224,0.48,0.261,0.82,29.7,12.8,6.7,2.6,4.6,9.7,0.1,0.4,0.486,3.4,4.2,1.9,4.8,1.1,0.8,2.2,3.2,64.9,0.121,1.6,23.2,1,83,235,4,Danny Manning
1231,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/jacksji01.jpg,Jim Jackson,SF, 6-6,220lb,Ohio State,1992,4,DAL,0,0,14,885,650,29067,12690,4152,2851,0.428,0.365,0.825,32.8,14.3,4.7,3.2,5.4,12.7,1.0,2.7,0.467,2.5,3.0,1.3,3.3,0.8,0.2,2.5,2.2,35.8,0.059000000000000004,-0.7,9.6,1,78,220,3,Isaiah Rider
1232,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,LaPhonso Ellis,PF, 6-8,240lb,Notre Dame,1992,5,DEN,0,0,11,624,359,17616,7410,4032,981,0.452,0.302,0.73,28.2,11.9,6.5,1.6,4.6,10.3,0.4,1.3,0.47100000000000003,2.2,3.0,2.1,4.3,0.7,0.8,1.6,3.1,32.8,0.08900000000000001,-0.4,7.1,1,80,240,4,Joe Smith
1233,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/guglito01.jpg,Tom Gugliotta,PF, 6-10,240lb,NC State,1992,6,WSB,0,1,13,763,608,23556,9895,5589,2140,0.451,0.284,0.757,30.9,13.0,7.3,2.8,5.1,11.3,0.3,1.0,0.46299999999999997,2.5,3.4,2.1,5.2,1.4,0.6,2.3,2.5,40.2,0.08199999999999999,1.1,18.7,1,82,240,4,Christian Laettner
1234,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/williwa02.jpg,Walt Williams,SF, 6-8,219lb,Maryland,1992,7,SAC,0,0,11,708,409,18818,8385,2794,1637,0.425,0.379,0.743,26.6,11.8,3.9,2.3,4.2,9.9,1.4,3.6,0.494,2.1,2.8,1.1,2.9,0.9,0.6,1.9,2.9,33.9,0.087,0.6,12.4,1,80,219,3,Tim Thomas
1235,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Todd Day,SG, 6-6,188lb,Arkansas,1992,8,MIL,0,0,8,483,197,12214,5917,1649,713,0.406,0.345,0.7390000000000001,25.3,12.3,3.4,1.5,4.2,10.4,1.2,3.4,0.462,2.6,3.6,1.2,2.2,1.1,0.6,1.5,2.8,17.5,0.069,-1.1,2.8,1,78,188,2,Walt Williams
1236,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Clarence Weatherspoon,SF, 6-6,240lb,University of Southern Mississippi,1992,9,PHI,0,0,13,915,612,27736,10483,6846,1346,0.47100000000000003,0.196,0.743,30.3,11.5,7.5,1.5,4.4,9.3,0.0,0.1,0.47200000000000003,2.6,3.6,2.3,5.2,1.0,0.9,1.6,2.2,58.4,0.10099999999999999,-0.1,13.4,1,78,240,3,Antonio McDyess
1237,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/keefead01.jpg,Adam Keefe,PF, 6-9,230lb,Stanford,1992,10,ATL,0,0,9,617,98,10334,3107,2556,427,0.502,0.071,0.7140000000000001,16.7,5.0,4.1,0.7,1.8,3.6,0.0,0.0,0.502,1.4,2.0,1.6,2.5,0.5,0.3,0.9,1.8,24.9,0.11599999999999999,-0.1,4.9,1,81,230,4,Mark Bryant
1238,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Robert Horry,SF, 6-9,220lb,Alabama,1992,11,HOU,0,0,16,1107,480,27069,7715,5269,2343,0.425,0.341,0.726,24.5,7.0,4.8,2.1,2.5,6.0,0.7,2.1,0.484,1.2,1.6,1.5,3.3,1.0,0.9,1.2,2.4,66.3,0.11800000000000001,2.7,32.0,1,81,220,3,Shane Battier
1239,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Harold Miner,SG, 6-5,210lb,USC,1992,12,MIA,0,0,4,200,47,3748,1801,432,245,0.46,0.311,0.785,18.7,9.0,2.2,1.2,3.5,7.5,0.1,0.4,0.46799999999999997,2.0,2.5,1.0,1.2,0.4,0.1,1.4,1.9,4.2,0.053,-4.1,-2.0,1,77,210,2,Courtney Alexander
1240,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Bryant Stith,SG, 6-5,208lb,Virginia,1992,13,DEN,0,0,10,586,406,16417,5946,1983,1178,0.424,0.32899999999999996,0.841,28.0,10.1,3.4,2.0,3.4,8.1,0.5,1.6,0.456,2.7,3.2,1.0,2.4,1.0,0.2,1.3,1.9,29.5,0.086,-0.6,5.8,1,77,208,2,Malik Sealy
1241,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Malik Sealy,SF, 6-8,190lb,St. John's,1992,14,IND,0,0,8,493,253,11720,4955,1585,816,0.426,0.292,0.809,23.8,10.1,3.2,1.7,3.8,8.9,0.3,1.1,0.444,2.2,2.7,1.0,2.2,1.1,0.3,1.4,2.2,17.1,0.07,-1.4,1.7,1,80,190,3,Dennis Hopson
1242,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/peelean01.jpg,Anthony Peeler,SG, 6-4,208lb,Missouri,1992,15,LAL,0,0,13,827,296,20464,8017,2136,1956,0.42700000000000005,0.384,0.799,24.7,9.7,2.6,2.4,3.7,8.8,1.1,3.0,0.49200000000000005,1.1,1.3,0.7,1.9,0.9,0.2,1.2,2.0,30.7,0.07200000000000001,-0.8,6.1,1,76,208,2,George McCloud
1243,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Randy Woods,PG, 5-10,185lb,La Salle,1992,16,LAC,0,0,4,151,4,1093,356,93,257,0.34,0.305,0.6829999999999999,7.2,2.4,0.6,1.7,0.8,2.2,0.4,1.2,0.425,0.5,0.7,0.2,0.4,0.6,0.0,0.7,1.1,0.6,0.026000000000000002,-3.4,-0.4,1,70,185,1,Tony Bennett
1244,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/chrisdo01.jpg,Doug Christie,SG, 6-6,200lb,Pepperdine,1992,17,SEA,0,0,15,827,708,26079,9301,3382,2992,0.426,0.354,0.821,31.5,11.2,4.1,3.6,3.9,9.2,1.0,2.7,0.479,2.4,3.0,1.0,3.1,1.9,0.5,2.1,2.5,55.7,0.102,1.9,25.4,1,78,200,2,Ron Harper
1245,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Tracy Murray,SF, 6-7,225lb,UCLA,1992,18,SAS,0,0,12,659,80,12103,5943,1649,508,0.43,0.38799999999999996,0.8290000000000001,18.4,9.0,2.5,0.8,3.3,7.7,1.1,2.9,0.504,1.3,1.5,0.8,1.7,0.5,0.2,0.9,1.7,24.1,0.096,-1.6,1.4,1,79,225,3,Eric Piatkowski
1246,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Don MacLean,PF, 6-10,235lb,UCLA,1992,19,DET,0,0,9,319,111,6679,3490,1210,404,0.455,0.284,0.765,20.9,10.9,3.8,1.3,4.1,9.1,0.2,0.6,0.465,2.5,3.3,1.1,2.7,0.4,0.2,1.2,1.9,9.4,0.067,-3.7,-2.9,1,82,235,4,Hakim Warrick
1247,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/davishu01.jpg,Hubert Davis,SG, 6-5,183lb,UNC,1992,20,NYK,0,0,12,685,149,15143,5583,1045,1172,0.45799999999999996,0.441,0.8370000000000001,22.1,8.2,1.5,1.7,3.1,6.7,1.1,2.4,0.537,0.9,1.1,0.3,1.2,0.4,0.1,0.9,1.5,27.7,0.08800000000000001,-1.8,0.7,1,77,183,2,Eric Piatkowski
1248,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/barryjo01.jpg,Jon Barry,SG, 6-4,195lb,Georgia Tech,1992,21,BOS,0,0,14,821,36,13880,4715,1513,1784,0.434,0.392,0.848,16.9,5.7,1.8,2.2,1.9,4.5,0.8,2.0,0.524,1.1,1.2,0.4,1.5,0.9,0.1,1.0,1.2,37.2,0.129,0.8,9.8,1,76,195,2,Fred Hoiberg
1249,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Oliver Miller,C, 6-9,280lb,Arkansas,1992,22,PHO,0,0,9,493,196,11338,3625,2893,1061,0.534,0.11599999999999999,0.639,23.0,7.4,5.9,2.2,3.1,5.8,0.0,0.1,0.535,1.1,1.7,1.9,4.0,0.9,1.5,1.9,3.0,21.1,0.08900000000000001,1.8,10.9,1,81,280,5,LaSalle Thompson
1250,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Lee Mayberry,PG, 6-1,172lb,Arkansas,1992,23,MIL,0,0,7,496,150,10337,2546,642,1767,0.415,0.377,0.659,20.8,5.1,1.3,3.6,1.9,4.6,0.8,2.0,0.498,0.5,0.8,0.3,1.0,0.7,0.1,1.2,1.7,7.9,0.036000000000000004,-4.5,-6.6,1,73,172,1,Cory Alexander
1251,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/sprewla01.jpg,Latrell Sprewell,SG, 6-5,190lb,Alabama,1992,24,GSW,1,4,13,913,868,35270,16712,3724,3664,0.425,0.337,0.804,38.6,18.3,4.1,4.0,6.7,15.7,1.2,3.6,0.46399999999999997,3.8,4.7,0.8,3.2,1.4,0.4,2.7,1.8,56.3,0.077,0.4,21.7,1,77,190,2,Mitch Richmond
1252,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Elmore Spencer,C, 7-0,270lb,UNLV,1992,25,LAC,0,0,5,157,75,2641,923,555,109,0.516,0.0,0.58,16.8,5.9,3.5,0.7,2.5,4.8,0.0,0.0,0.516,0.9,1.6,0.8,2.7,0.3,1.1,1.6,2.1,0.0,0.001,-4.1,-1.4,1,84,270,5,David Harrison
1253,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Dave Johnson,SG, 6-7,210lb,Syracuse,1992,26,POR,0,0,2,59,0,475,204,64,17,0.365,0.2,0.6629999999999999,8.1,3.5,1.1,0.3,1.3,3.4,0.1,0.3,0.37200000000000005,0.9,1.4,0.5,0.6,0.2,0.0,0.6,0.5,-0.3,-0.032,-9.3,-0.9,1,79,210,2,Lavor Postell
1254,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Byron Houston,PF, 6-5,250lb,Oklahoma State,1992,27,CHI,0,0,4,214,10,2674,835,648,114,0.456,0.256,0.6759999999999999,12.5,3.9,3.0,0.5,1.4,3.1,0.0,0.2,0.46399999999999997,1.0,1.5,1.1,1.9,0.5,0.4,0.8,2.5,3.9,0.069,-2.4,-0.3,1,77,250,4,Bob McCann
1255,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Marlon Maxey,PF, 6-8,250lb,Texas-El Paso,1992,28,MIN,0,0,2,98,5,1146,479,363,22,0.542,0.0,0.685,11.7,4.9,3.7,0.2,1.9,3.4,0.0,0.0,0.542,1.2,1.7,1.4,2.3,0.3,0.5,0.8,1.9,2.6,0.109,-3.8,-0.5,1,80,250,4,Alaa Abdelnaby
1256,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/brownpj01.jpg,P.J. Brown,C, 6-11,225lb,Louisiana Tech,1992,29,NJN,0,0,15,1089,990,33823,9870,8409,1661,0.46,0.136,0.794,31.1,9.1,7.7,1.5,3.5,7.7,0.0,0.1,0.461,2.0,2.5,2.8,5.0,0.8,1.0,1.2,3.0,89.8,0.128,1.4,28.6,1,83,225,5,Horace Grant
1257,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Sean Rooks,C, 6-10,250lb,Arizona,1992,30,DAL,0,0,12,749,230,13560,4676,2877,631,0.45899999999999996,0.091,0.6990000000000001,18.1,6.2,3.8,0.8,2.3,5.0,0.0,0.0,0.45899999999999996,1.7,2.4,1.3,2.6,0.3,0.7,1.1,2.2,16.2,0.057,-2.8,-2.7,1,82,250,5,Isaac Austin
1258,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Reggie Smith,C, 6-10,240lb,TCU,1992,31,POR,0,0,2,66,9,384,99,120,5,0.39399999999999996,0.0,0.40399999999999997,5.8,1.5,1.8,0.1,0.6,1.5,0.0,0.0,0.39399999999999996,0.3,0.8,0.8,1.0,0.2,0.1,0.2,1.0,0.4,0.051,-5.6,-0.3,1,82,240,5,Ben Davis
1259,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Brent Price,PG, 6-1,165lb,Oklahoma,1992,32,WSB,0,0,9,418,80,7007,2481,684,1236,0.426,0.387,0.8240000000000001,16.8,5.9,1.6,3.0,2.0,4.6,0.9,2.2,0.521,1.2,1.4,0.4,1.2,0.7,0.0,1.5,1.8,12.0,0.08199999999999999,-1.1,1.6,1,73,165,1,Chris Whitney
1260,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Corey Williams,PG, 6-2,190lb,Oklahoma State,1992,33,CHI,0,0,2,39,0,288,92,37,29,0.36700000000000005,0.25,0.826,7.4,2.4,0.9,0.7,0.9,2.5,0.0,0.1,0.37200000000000005,0.5,0.6,0.5,0.4,0.2,0.1,0.3,0.8,0.2,0.037000000000000005,-5.6,-0.3,1,74,190,1,Frankie King
1261,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Chris Smith,SG, 6-3,190lb,UConn,1992,34,MIN,0,0,3,224,39,3956,1140,291,627,0.435,0.366,0.713,17.7,5.1,1.3,2.8,1.9,4.4,0.3,0.7,0.466,1.0,1.4,0.3,1.0,0.5,0.3,1.0,1.5,3.2,0.039,-4.5,-2.5,1,75,190,2,Tony Smith
1262,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Tony Bennett,PG, 6-0,175lb,Green Bay,1992,35,CHH,0,0,3,152,7,1886,538,155,303,0.41200000000000003,0.335,0.732,12.4,3.5,1.0,2.0,1.5,3.5,0.4,1.1,0.46399999999999997,0.3,0.4,0.2,0.8,0.5,0.0,0.6,1.3,1.6,0.040999999999999995,-3.9,-0.9,1,72,175,1,DeJuan Wheat
1263,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Duane Cooper,PG, 6-1,185lb,USC,1992,36,LAL,0,0,2,88,2,781,204,59,178,0.402,0.21600000000000003,0.72,8.9,2.3,0.7,2.0,0.9,2.3,0.1,0.4,0.42200000000000004,0.4,0.6,0.2,0.5,0.2,0.0,1.0,0.9,-0.5,-0.032,-8.6,-1.3,1,73,185,1,Michael Jackson
1264,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Isaiah Morris,SF, 6-8,229lb,Arkansas,1992,37,MIA,0,0,1,25,0,102,55,12,4,0.456,0.0,0.75,4.1,2.2,0.5,0.2,1.0,2.3,0.0,0.0,0.456,0.1,0.2,0.2,0.2,0.1,0.0,0.3,0.6,0.0,-0.022000000000000002,-7.9,-0.2,1,80,229,3,Dyron Nix
1265,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Elmer Bennett,PG, 6-0,170lb,Notre Dame,1992,38,ATL,0,0,3,21,0,159,48,10,22,0.34,0.273,0.722,7.6,2.3,0.5,1.0,0.8,2.2,0.1,0.5,0.37200000000000005,0.6,0.9,0.0,0.4,0.4,0.0,1.0,0.8,-0.3,-0.095,-8.1,-0.2,1,72,170,1,Everette Stephens
1266,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Litterial Green,PG, 6-1,185lb,Georgia,1992,39,CHI,0,0,5,148,4,1189,423,75,182,0.42,0.077,0.665,8.0,2.9,0.5,1.2,1.0,2.3,0.0,0.2,0.423,0.9,1.4,0.2,0.3,0.3,0.0,0.5,0.8,1.6,0.066,-4.8,-0.8,1,73,185,1,Scott Haffner
1267,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Popeye Jones,PF, 6-8,250lb,Murray State,1992,41,HOU,0,0,11,535,304,12579,3726,3981,696,0.447,0.281,0.7509999999999999,23.5,7.0,7.4,1.3,2.9,6.6,0.0,0.2,0.45,1.0,1.4,3.0,4.4,0.6,0.3,1.1,2.8,22.0,0.084,-1.1,2.8,1,80,250,4,Jamie Feick
1268,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Matt Geiger,C, 7-0,243lb,Georgia Tech,1992,42,MIA,0,0,10,552,214,12221,5059,3158,388,0.499,0.23199999999999998,0.728,22.1,9.2,5.7,0.7,3.7,7.4,0.0,0.1,0.501,1.7,2.4,2.1,3.6,0.6,0.6,1.3,3.0,28.4,0.11199999999999999,-1.5,1.6,1,84,243,5,Mark Blount
1269,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Chris King,SF, 6-8,215lb,Wake Forest,1992,45,SEA,0,0,3,103,66,2058,693,311,116,0.423,0.38299999999999995,0.633,20.0,6.7,3.0,1.1,2.6,6.2,0.4,1.2,0.45899999999999996,1.0,1.6,1.0,2.0,0.7,0.3,1.2,1.8,1.0,0.023,-2.7,-0.4,1,80,215,3,Marcus Liberty
