img,player,position,height,weight,college,draft_yr,pick,drafted_by,yrs,fg_pct,fg3_pct,ft_pct,min_pg,pts_pg,trb_pg,ast_pg,fg_pg,fga_pg,fg3_pg,fg3a_pg,efg_pct,ft_pg,fta_pg,orb_pg,drb_pg,steals_pg,blocks_pg,tov_pg,pf_pg,ws_per_game,bpm,vorp,attend_college,inches,pounds,pos_num
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/tayloty01.jpg,Tyshawn Taylor,PG, 6-3,185lb,Kansas,2012,41,POR,2,0.354,0.36,0.684,8,2.9,0.5,0.9,1,2.9,0.1,0.4,0.379,0.6,0.9,0.1,0.5,0.4,0,0.9,0.9,-0.088,-8.8,-0.8,1,75,185,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/lambdo01.jpg,Doron Lamb,SG, 6-4,210lb,Kentucky,2012,42,MIL,2,0.381,0.394,0.7,12.7,3.5,1,0.8,1.2,3.2,0.5,1.3,0.458,0.5,0.7,0.2,0.8,0.2,0,0.5,1.1,0.005,-5.9,-1.2,1,76,210,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/scottmi01.jpg,Mike Scott,PF, 6-8,237lb,Virginia,2012,43,ATL,7,0.464,0.364,0.755,16.3,7.1,3.1,0.9,2.8,6,0.8,2.3,0.533,0.8,1,0.7,2.4,0.3,0.1,0.7,1.5,0.089,-2.4,-0.8,1,80,237,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/engliki01.jpg,Kim English,SG, 6-6,200lb,Missouri,2012,44,DET,1,0.375,0.28,0.724,9.9,2.9,0.9,0.6,1,2.7,0.3,1.2,0.438,0.5,0.7,0.2,0.7,0.4,0.1,0.5,1.1,0.021,-4.2,-0.2,1,78,200,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/hamilju01.jpg,Justin Hamilton,C, 7-0,260lb,LSU,2012,45,PHI,3,0.464,0.309,0.798,17.4,6.1,3.6,0.8,2.4,5.1,0.6,1.9,0.523,0.7,0.9,1.2,2.4,0.5,0.6,0.6,1.5,0.091,-0.3,0.8,1,84,260,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/milleda01.jpg,Darius Miller,SF, 6-8,225lb,Kentucky,2012,46,NOH,5,0.418,0.382,0.83,20.4,6,1.7,1.4,2.1,4.9,1.3,3.4,0.548,0.6,0.7,0.2,1.5,0.4,0.2,0.6,2,0.055,-1.7,0.4,1,80,225,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/murphke01.jpg,Kevin Murphy,SG, 6-5,185lb,Tennessee Technological University,2012,47,UTA,1,0.25,0.2,0,3.1,0.9,0.2,0.1,0.4,1.6,0.1,0.3,0.268,0,0,0,0.2,0.1,0,0.2,0.2,-0.272,-17.6,-0.2,1,77,185,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/papanko01.jpg,Kostas Papanikolaou,SF, 6-8,225lb,No college,2012,48,NYK,2,0.354,0.297,0.688,15.8,3.6,2.3,1.5,1.3,3.8,0.6,2,0.432,0.3,0.5,0.7,1.6,0.6,0.3,1.1,1.4,0.015,-2.8,-0.2,0,80,225,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/oquinky01.jpg,Kyle O'Quinn,C, 6-10,250lb,Norfolk State,2012,49,ORL,7,0.518,0.209,0.748,14.4,5.6,4.6,1.3,2.4,4.5,0.1,0.3,0.524,0.8,1.1,1.3,3.3,0.4,1,1,2.1,0.126,1.8,6.2,1,82,250,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/josepkr01.jpg,Kris Joseph,SF, 6-7,210lb,Syracuse,2012,51,BOS,1,0.143,0,0.625,5.4,0.9,0.7,0.1,0.2,1.4,0,0.3,0.143,0.5,0.8,0.1,0.6,0.3,0,0.2,0.3,-0.127,-10.5,-0.1,1,79,210,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/aldemfu01.jpg,Furkan Aldemir,PF, 6-10,240lb,No college,2012,53,LAC,1,0.513,0,0.481,13.2,2.3,4.3,0.7,1,1.9,0,0.1,0.513,0.3,0.7,1.9,2.4,0.4,0.4,0.4,2.3,0.122,-0.7,0.2,0,82,240,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/shengto01.jpg,Tornike Shengelia,SF, 6-9,217lb,No college,2012,54,PHI,2,0.451,0.125,0.5,5.5,1.3,0.9,0.4,0.5,1.1,0,0.2,0.461,0.3,0.5,0.3,0.6,0.1,0,0.5,0.6,-0.032,-6.6,-0.3,0,81,217,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/johnsda03.jpg,Darius Johnson-Odom,SG, 6-2,215lb,Marquette,2012,55,DAL,2,0,0,0,3,0,0.9,0.3,0,1.6,0,0.6,0,0,0.3,0.1,0.7,0.1,0,0.3,0.4,-0.597,-23.2,-0.1,1,74,215,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/hummero01.jpg,Robbie Hummel,SF, 6-8,215lb,Purdue,2012,58,MIN,2,0.418,0.343,0.867,14.3,3.9,2.7,0.5,1.5,3.6,0.5,1.4,0.487,0.4,0.5,0.7,2,0.3,0.1,0.3,1.5,0.066,-2.9,-0.3,1,80,215,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/sacrero01.jpg,Robert Sacre,C, 7-0,270lb,Gonzaga,2012,60,LAL,4,0.436,0,0.671,14.5,4.2,3.1,0.7,1.7,3.9,0,0,0.436,0.8,1.2,1.1,2,0.3,0.6,0.5,1.8,0.042,-3.1,-0.8,1,84,270,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/irvinky01.jpg,Kyrie Irving,PG, 6-3,193lb,Duke,2011,1,CLE,8,0.465,0.39,0.875,33.8,22.2,3.6,5.7,8.2,17.6,2.1,5.4,0.525,3.8,4.4,0.8,2.9,1.3,0.3,2.6,2.2,0.163,3.7,24.9,1,75,193,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/willide02.jpg,Derrick Williams,PF, 6-8,240lb,Arizona,2011,2,MIN,7,0.434,0.3,0.71,20.7,8.9,4,0.7,3.1,7.2,0.6,2,0.475,2.1,3,0.8,3.1,0.5,0.3,0.9,1.2,0.076,-3.2,-2.6,1,80,240,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/kanteen01.jpg,Enes Kanter,C, 6-11,250lb,No college,2011,3,UTA,8,0.541,0.294,0.78,22.2,11.9,7.6,0.8,4.9,9,0.1,0.2,0.545,2.1,2.7,2.9,4.7,0.4,0.4,1.6,2.2,0.147,-1.3,2.1,0,83,250,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/thomptr01.jpg,Tristan Thompson,PF, 6-10,238lb,Texas,2011,4,CLE,8,0.519,0,0.61,27.8,9.2,8.6,0.9,3.7,7,0,0,0.519,1.9,3,3.4,5.2,0.5,0.7,1.1,2.3,0.123,-0.6,5.5,1,82,238,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/biyombi01.jpg,Bismack Biyombo,C, 6-9,255lb,No college,2011,7,SAC,8,0.517,0,0.571,20.3,4.9,6.3,0.5,1.9,3.6,0,0,0.517,1.2,2.2,1.9,4.3,0.3,1.4,0.9,2.2,0.093,-2,0.1,0,81,255,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/knighbr03.jpg,Brandon Knight,PG, 6-3,195lb,Kentucky,2011,8,DET,7,0.413,0.354,0.812,30.1,14.5,3.2,4,5.2,12.6,1.6,4.5,0.476,2.5,3,0.6,2.6,0.9,0.2,2.5,2,0.044,-1.5,1.7,1,75,195,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/walkeke02.jpg,Kemba Walker,PG, 6-1,184lb,UConn,2011,9,CHA,8,0.418,0.357,0.835,34.1,19.8,3.8,5.5,6.9,16.5,2.1,5.9,0.482,4,4.7,0.6,3.3,1.3,0.4,2.2,1.5,0.113,2.5,23.2,1,73,184,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/fredeji01.jpg,Jimmer Fredette,PG, 6-2,195lb,BYU,2011,10,MIL,6,0.409,0.372,0.879,13.3,6,1,1.4,2.2,5.3,0.8,2.2,0.484,0.8,0.9,0.2,0.8,0.4,0,0.9,0.9,0.033,-4.2,-1.8,1,74,195,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/thompkl01.jpg,Klay Thompson,SG, 6-7,215lb,Washington State,2011,11,GSW,8,0.459,0.419,0.848,33.1,19.5,3.5,2.3,7.3,16,2.9,7,0.551,1.9,2.3,0.4,3,0.9,0.5,1.7,2.1,0.11,0.2,11.3,1,79,215,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/burksal01.jpg,Alec Burks,SG, 6-6,214lb,Colorado,2011,12,UTA,8,0.423,0.355,0.771,21.1,9.5,3,1.7,3.3,7.8,0.7,1.9,0.466,2.3,2.9,0.6,2.4,0.6,0.2,1.3,1.7,0.069,-2.2,-0.5,1,78,214,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/morrima02.jpg,Markieff Morris,PF, 6-10,245lb,Kansas,2011,13,PHO,8,0.449,0.338,0.778,26,11.6,5.5,1.7,4.5,10,0.8,2.3,0.487,1.8,2.4,1.3,4.2,0.9,0.6,1.6,2.9,0.076,-0.8,4.5,1,82,245,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/morrima03.jpg,Marcus Morris,PF, 6-9,235lb,Kansas,2011,14,HOU,8,0.431,0.36,0.747,26.5,11.5,4.6,1.5,4.3,9.9,1.4,3.9,0.501,1.6,2.2,1,3.6,0.7,0.3,1.2,2.1,0.089,-0.6,4.9,1,81,235,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/leonaka01.jpg,Kawhi Leonard,SF, 6-7,230lb,San Diego State,2011,15,IND,8,0.495,0.383,0.848,30.8,17.7,6.3,2.4,6.4,12.9,1.4,3.6,0.548,3.5,4.1,1.3,5.1,1.8,0.7,1.5,1.7,0.219,6.1,29.4,1,79,230,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/shumpim01.jpg,Iman Shumpert,PG, 6-5,215lb,Georgia Tech,2011,17,NYK,8,0.393,0.34,0.766,25.2,7.3,3.4,1.9,2.7,6.9,1.1,3.2,0.471,0.8,1.1,0.7,2.7,1.1,0.3,1.2,2.3,0.055,-0.5,4.2,1,77,215,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/singlch01.jpg,Chris Singleton,SF, 6-8,230lb,Florida State,2011,18,WAS,3,0.376,0.319,0.633,17.6,4.1,3.2,0.6,1.6,4.2,0.4,1.2,0.423,0.6,0.9,0.8,2.4,0.8,0.4,0.7,2.2,0.042,-2.3,-0.2,1,80,230,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/harrito02.jpg,Tobias Harris,SF, 6-9,235lb,Tennessee,2011,19,CHA,8,0.471,0.364,0.822,30.4,15.4,6,1.9,5.8,12.4,1.3,3.5,0.521,2.5,3.1,1,4.9,0.7,0.5,1.4,2,0.114,0.1,9,1,81,235,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/smithno01.jpg,Nolan Smith,PG, 6-2,185lb,Duke,2011,21,POR,2,0.371,0.26,0.714,9.9,3.3,1,1.2,1.3,3.5,0.2,0.9,0.403,0.5,0.7,0.3,0.7,0.3,0,0.8,1,-0.047,-6.5,-0.9,1,74,185,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/farieke01.jpg,Kenneth Faried,PF, 6-8,220lb,Morehead State University,2011,22,DEN,8,0.546,0.222,0.654,24.5,11.4,8.1,1,4.6,8.4,0,0.1,0.548,2.2,3.3,3.1,5.1,0.7,0.8,1.3,2.5,0.159,1.1,9.3,1,80,220,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/jacksre01.jpg,Reggie Jackson,PG, 6-3,208lb,Boston College,2011,24,OKC,8,0.429,0.333,0.859,25.2,12.9,3,4.4,4.8,11.2,1.1,3.4,0.479,2.2,2.5,0.5,2.4,0.7,0.1,1.9,2,0.101,-0.1,6.6,1,75,208,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/brookma01.jpg,MarShon Brooks,SG, 6-5,200lb,Providence,2011,25,BOS,5,0.447,0.345,0.751,17.3,8,2.1,1.4,3.1,6.9,0.5,1.6,0.487,1.3,1.7,0.7,1.5,0.6,0.2,1.2,1.3,0.046,-2.5,-0.4,1,77,200,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/hamiljo02.jpg,Jordan Hamilton,SF, 6-7,220lb,Texas,2011,26,DAL,5,0.408,0.357,0.67,13.9,5.9,2.8,0.8,2.3,5.6,0.9,2.5,0.489,0.5,0.7,0.6,2.3,0.5,0.2,0.7,1,0.069,-1.5,0.3,1,79,220,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/johnsja02.jpg,JaJuan Johnson,PF, 6-10,221lb,Purdue,2011,27,NJN,1,0.446,0,0.667,8.3,3.2,1.6,0.2,1.5,3.4,0,0,0.446,0.2,0.3,0.6,1.1,0.1,0.4,0.4,0.7,0.032,-6.3,-0.3,1,82,221,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/coleno01.jpg,Norris Cole,PG, 6-2,175lb,Cleveland State University,2011,28,CHI,6,0.407,0.324,0.743,22.3,7,2,2.7,2.8,6.9,0.6,1.8,0.449,0.8,1.1,0.2,1.7,0.8,0.1,1.4,1.9,0.018,-4,-4,1,74,175,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/josepco01.jpg,Cory Joseph,PG, 6-3,193lb,Texas,2011,29,SAS,8,0.444,0.327,0.761,21.5,6.9,2.6,2.8,2.7,6.2,0.4,1.4,0.48,1,1.3,0.5,2.1,0.8,0.2,1,1.5,0.092,-0.6,3.9,1,75,193,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/butleji01.jpg,Jimmy Butler,SG, 6-8,232lb,Marquette,2011,30,CHI,8,0.454,0.341,0.835,32.9,16.7,4.9,3.5,5.5,12.1,0.9,2.7,0.491,4.8,5.8,1.5,3.5,1.6,0.5,1.5,1.4,0.184,4,26,1,80,232,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/harpeju01.jpg,Justin Harper,PF, 6-10,225lb,University of Richmond,2011,32,CLE,3,0.34,0.276,0.333,6.8,2,0.8,0.2,0.8,2.4,0.4,1.3,0.415,0,0.1,0.2,0.6,0.1,0.1,0.5,0.5,-0.093,-8.4,-0.2,1,82,225,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/singlky01.jpg,Kyle Singler,SF, 6-8,228lb,Duke,2011,33,DET,6,0.418,0.362,0.786,21.9,6.5,2.9,0.8,2.4,5.7,0.8,2.3,0.493,1,1.2,0.9,2,0.6,0.3,0.8,2.1,0.062,-1.6,0.7,1,80,228,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/macksh01.jpg,Shelvin Mack,PG, 6-3,203lb,Butler,2011,34,WAS,8,0.423,0.33,0.731,18.4,6.6,2,3.1,2.6,6,0.7,2,0.478,0.8,1.1,0.3,1.7,0.7,0.1,1.2,1.2,0.059,-2.7,-1.5,1,75,203,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/honeyty01.jpg,Tyler Honeycutt,SF, 6-8,188lb,UCLA,2011,35,SAC,2,0.314,0.2,0.714,5,1.2,1,0.4,0.5,1.5,0,0.2,0.329,0.2,0.3,0.3,0.8,0.2,0.2,0.3,0.2,-0.049,-6.4,-0.1,1,80,188,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/willijo03.jpg,Jordan Williams,C, 6-10,260lb,Maryland,2011,36,NJN,1,0.507,0,0.652,14.8,4.6,3.6,0.3,1.8,3.5,0,0,0.507,1,1.5,1.5,2.1,0.5,0.3,0.5,1.4,0.101,-3.1,-0.2,1,82,260,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/thomptr02.jpg,Trey Thompkins,C, 6-10,245lb,Georgia,2011,37,LAC,1,0.393,0.308,0.714,5,2.4,1,0.1,1,2.5,0.2,0.5,0.426,0.2,0.3,0.2,0.8,0.1,0.1,0.3,0.4,0.004,-8.9,-0.2,1,82,245,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/parsoch01.jpg,Chandler Parsons,SF, 6-10,230lb,Florida,2011,38,HOU,8,0.462,0.373,0.713,30.3,12.8,4.5,2.8,4.9,10.6,1.6,4.2,0.537,1.4,2,0.8,3.7,0.9,0.3,1.5,2,0.106,1.6,12,1,82,230,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/tylerje01.jpg,Jeremy Tyler,C, 6-10,260lb,No college,2011,39,CHA,3,0.45,0,0.557,9.9,3.6,2.6,0.2,1.5,3.4,0,0,0.45,0.6,1,0.9,1.6,0.2,0.4,0.7,1.6,0.014,-6.6,-1.2,0,82,260,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/leuerjo01.jpg,Jon Leuer,PF, 6-10,228lb,Wisconsin,2011,40,MIL,8,0.484,0.328,0.767,15.8,6.4,3.8,0.8,2.6,5.4,0.3,1,0.515,0.8,1.1,0.9,2.8,0.4,0.3,0.7,1.5,0.107,-1.4,0.9,1,82,228,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/morrida01.jpg,Darius Morris,PG, 6-4,190lb,Michigan,2011,41,LAL,4,0.384,0.322,0.63,11.1,3.3,1,1.4,1.3,3.3,0.4,1.1,0.439,0.4,0.6,0.3,0.7,0.3,0,0.8,1,-0.01,-5.6,-1.3,1,76,190,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/leema01.jpg,Malcolm Lee,SG, 6-5,200lb,UCLA,2011,43,CHI,3,0.382,0.294,0.703,14.8,3.9,1.8,1.4,1.4,3.8,0.3,0.9,0.419,0.7,1,0.7,1.1,0.6,0.3,0.8,1.4,0.04,-2,0,1,77,200,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/jenkich01.jpg,Charles Jenkins,PG, 6-3,220lb,Hofstra,2011,44,GSW,2,0.434,0.182,0.754,12.1,3.7,0.9,1.9,1.6,3.7,0,0.2,0.439,0.4,0.6,0.1,0.8,0.4,0.1,0.7,1,0.017,-5.9,-1.3,1,75,220,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/harrejo01.jpg,Josh Harrellson,PF, 6-10,275lb,Kentucky,2011,45,NOH,3,0.438,0.347,0.629,11.8,3.5,3,0.3,1.4,3.2,0.4,1.3,0.506,0.3,0.5,1.1,2,0.4,0.5,0.4,1.3,0.116,-0.7,0.3,1,82,275,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/goudean01.jpg,Andrew Goudelock,SG, 6-3,200lb,College of Charleston,2011,46,LAL,3,0.393,0.345,0.875,9.7,4,0.7,0.5,1.6,4,0.6,1.7,0.467,0.3,0.3,0.1,0.6,0.2,0,0.6,0.7,0.003,-6.5,-0.5,1,75,200,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/leslitr01.jpg,Travis Leslie,SG, 6-4,205lb,Georgia,2011,47,LAC,1,0.357,0,0.444,4.5,1.4,0.9,0.5,0.5,1.4,0,0,0.357,0.4,0.9,0.6,0.3,0.2,0.2,0.2,0.4,0.06,-0.2,0,1,76,205,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bensoke02.jpg,Keith Benson,C, 6-11,240lb,Oakland,2011,48,ATL,1,0,0,0,3,0,1,0,0,0.3,0,0,0,0,0,0.7,0.3,0,0,0,0,-0.005,-10.4,0,1,83,240,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/selbyjo01.jpg,Josh Selby,PG, 6-2,183lb,Kansas,2011,49,MEM,2,0.33,0.143,0.72,7.8,2.2,0.5,0.9,0.8,2.5,0.1,0.6,0.346,0.5,0.7,0.1,0.5,0.2,0,0.9,0.6,-0.113,-10.1,-0.6,1,74,183,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/allenla01.jpg,Lavoy Allen,PF, 6-9,260lb,Temple,2011,50,PHI,6,0.471,0.133,0.682,17.8,4.8,4.8,1,2.1,4.5,0,0,0.472,0.5,0.7,1.8,2.9,0.3,0.6,0.7,1.8,0.096,-1.2,1.3,1,81,260,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/macklve01.jpg,Vernon Macklin,C, 6-10,227lb,Florida,2011,52,DET,1,0.543,0,0.571,5.9,2,1.5,0.2,0.8,1.5,0,0,0.543,0.3,0.6,0.6,0.9,0.2,0.2,0.1,0.4,0.161,-0.6,0,1,82,227,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/liggide01.jpg,DeAndre Liggins,SF, 6-6,209lb,Kentucky,2011,53,ORL,5,0.402,0.352,0.549,10.8,2,1.4,0.7,0.7,1.8,0.2,0.7,0.469,0.3,0.5,0.3,1.2,0.6,0.2,0.5,1.1,0.04,-2,0,1,78,209,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/mooreet01.jpg,E'Twaun Moore,PG, 6-4,191lb,Purdue,2011,55,BOS,8,0.458,0.392,0.744,21.7,8,2,1.8,3.3,7.1,0.9,2.4,0.524,0.6,0.8,0.5,1.5,0.7,0.2,0.9,1.6,0.058,-1.8,0.7,1,76,191,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/thomais02.jpg,Isaiah Thomas,PG, 5-9,185lb,Washington,2011,60,SAC,8,0.437,0.36,0.874,29.4,18.6,2.5,5.1,6,13.8,1.9,5.3,0.507,4.6,5.3,0.6,2,0.9,0.1,2.4,2.1,0.152,1.9,13.9,1,69,185,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/walljo01.jpg,John Wall,PG, 6-4,210lb,Kentucky,2010,1,WAS,9,0.433,0.324,0.781,35.9,19,4.3,9.2,6.9,15.9,0.9,2.9,0.462,4.3,5.5,0.6,3.8,1.7,0.7,3.8,2.2,0.104,2.3,22.1,1,76,210,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/turneev01.jpg,Evan Turner,SG, 6-7,220lb,Ohio State,2010,2,PHI,9,0.435,0.296,0.781,27.2,9.9,4.7,3.5,4,9.1,0.4,1.3,0.456,1.5,2,0.6,4.2,0.8,0.3,1.8,2,0.053,-2,0.1,1,79,220,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/favorde01.jpg,Derrick Favors,PF, 6-10,265lb,Georgia Tech,2010,3,NJN,9,0.525,0.21,0.664,25.7,11.6,7.2,1.1,4.7,8.9,0.1,0.3,0.528,2.2,3.2,2.5,4.7,0.8,1.3,1.4,2.6,0.146,1.4,14.1,1,82,265,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/johnswe01.jpg,Wesley Johnson,SG, 6-7,215lb,Syracuse,2010,4,MIN,9,0.404,0.337,0.741,22.1,7,3.2,1.1,2.7,6.6,1,3,0.481,0.6,0.8,0.6,2.6,0.8,0.7,0.9,1.9,0.038,-1.2,2.9,1,79,215,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/couside01.jpg,DeMarcus Cousins,C, 6-11,270lb,Kentucky,2010,5,SAC,9,0.461,0.332,0.737,32,21.2,10.9,3.2,7.6,16.5,0.6,1.8,0.479,5.5,7.4,2.8,8.1,1.4,1.2,3.5,3.8,0.117,2.9,22.5,1,83,270,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/udohek01.jpg,Ekpe Udoh,C, 6-10,245lb,Baylor,2010,6,GSW,7,0.453,0,0.718,14.8,3.5,2.9,0.7,1.4,3,0,0,0.453,0.8,1.1,1.2,1.7,0.5,1.1,0.6,1.9,0.088,0.2,3.2,1,82,245,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/monrogr01.jpg,Greg Monroe,C, 6-11,265lb,Georgetown,2010,7,DET,9,0.514,0.059,0.704,27.7,13.2,8.3,2.1,5.3,10.3,0,0,0.514,2.6,3.7,2.8,5.5,1.1,0.6,1.9,2.2,0.136,1.9,17.2,1,83,265,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/aminual01.jpg,Al-Farouq Aminu,SF, 6-9,220lb,Wake Forest,2010,8,LAC,9,0.423,0.337,0.747,25.2,7.7,6.1,1.2,2.8,6.7,0.8,2.3,0.482,1.3,1.7,1.4,4.7,1,0.6,1.2,1.9,0.078,0,8.5,1,81,220,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/haywago01.jpg,Gordon Hayward,SF, 6-8,225lb,Butler,2010,9,UTA,9,0.446,0.364,0.821,30.6,15.1,4.2,3.4,5.1,11.5,1.3,3.6,0.503,3.6,4.3,0.7,3.5,1,0.4,2,1.7,0.128,1.9,17.5,1,80,225,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/georgpa01.jpg,Paul George,SG, 6-9,220lb,Fresno State,2010,10,IND,9,0.433,0.378,0.844,33.8,19.8,6.4,3.3,6.7,15.5,2.4,6.3,0.509,4,4.8,0.9,5.5,1.8,0.4,2.6,2.7,0.153,3.8,29.9,1,81,220,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/aldrico01.jpg,Cole Aldrich,C, 6-11,250lb,Kansas,2010,11,NOH,8,0.527,0,0.738,10,3.1,3.3,0.5,1.3,2.4,0,0,0.527,0.5,0.7,1,2.4,0.4,0.7,0.6,1.5,0.135,1,2.6,1,83,250,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/henryxa01.jpg,Xavier Henry,SG, 6-6,220lb,Kansas,2010,12,MEM,5,0.406,0.325,0.635,15.7,5.7,1.9,0.6,2,4.9,0.2,0.7,0.428,1.5,2.3,0.4,1.5,0.5,0.1,0.8,1.4,0.013,-5.1,-2.3,1,78,220,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/davised01.jpg,Ed Davis,PF, 6-10,225lb,UNC,2010,13,TOR,9,0.569,0,0.584,20.2,6.5,6.8,0.8,2.7,4.7,0,0,0.569,1.1,1.9,2.3,4.4,0.5,0.8,0.8,2.5,0.153,0.9,9.5,1,82,225,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/pattepa01.jpg,Patrick Patterson,PF, 6-9,230lb,Kentucky,2010,14,HOU,9,0.45,0.367,0.749,21.8,6.9,4.1,1.1,2.7,6.1,0.8,2.3,0.519,0.6,0.8,1.2,2.9,0.6,0.5,0.7,1.6,0.102,0.3,7.7,1,81,230,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/sandela01.jpg,Larry Sanders,C, 6-11,235lb,Virginia Commonwealth,2010,15,MIL,6,0.48,0,0.553,19.5,6.4,5.7,0.7,2.8,5.9,0,0,0.48,0.8,1.4,2,3.7,0.6,1.8,0.9,2.8,0.107,0.6,3,1,83,235,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/babbilu01.jpg,Luke Babbitt,SF, 6-9,225lb,Nevada,2010,16,MIN,8,0.408,0.402,0.747,14,4.8,2.2,0.6,1.7,4.2,1,2.6,0.532,0.3,0.4,0.3,1.9,0.2,0.2,0.4,1.4,0.065,-2.8,-1,1,81,225,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bledser01.jpg,Eric Bledsoe,PG, 6-1,205lb,Kentucky,2010,18,OKC,9,0.455,0.336,0.794,27.9,14.1,3.9,4.8,5,11,1.1,3.2,0.503,3,3.8,0.8,3.1,1.5,0.5,2.6,2,0.112,2.2,16.8,1,73,205,1
